6141,0,127,122,127
6142,0,127,122,127
6143,0,127,122,127
6144,0,127,122,127
6145,0,127,122,127
6146,0,127,122,127
6147,0,127,122,127
6148,0,127,122,127
6149,0,127,122,127
6150,0,127,122,127
6151,0,127,122,127
6152,0,127,122,127
6153,0,127,122,127
6154,0,127,122,127
6155,0,127,122,127
6156,0,127,122,127
6157,0,127,122,127
6158,0,127,122,127
6159,0,127,122,127
6160,0,127,122,127
6161,0,127,122,127
6162,0,127,122,127
6163,0,127,122,127
6164,0,127,122,127
6165,0,127,122,127
6166,0,127,122,127
6167,0,127,122,127
6168,0,127,122,127
6169,0,127,122,127
6170,0,127,122,127
6171,0,127,122,127
6172,0,127,122,127
6173,0,127,122,127
6174,0,127,122,127
6175,0,127,122,127
6176,0,127,122,127
6177,0,127,122,127
6178,0,127,122,127
6179,0,127,122,127
6180,0,127,122,127
6181,0,127,122,127
6182,0,127,122,127
6183,0,127,122,127
6184,0,127,122,127
6185,0,127,122,127
6186,0,127,122,127
6187,0,127,122,127
6188,0,127,122,127
6189,0,127,122,127
6190,0,127,122,127
6191,0,127,122,127
6192,0,127,122,127
6193,0,127,122,127
6194,0,127,122,127
6195,0,127,122,127
6196,0,127,122,127
6197,0,127,122,127
6198,0,127,122,127
6199,0,127,122,127
6200,0,127,122,127
6201,0,127,122,127
6202,0,127,122,127
6203,0,127,122,127
6204,0,127,122,127
6205,0,127,122,127
6206,0,127,122,127
6207,0,127,122,127
6208,0,127,122,127
6209,0,127,122,127
6210,0,127,122,127
6211,0,127,122,127
6212,0,127,122,127
6213,0,127,122,127
6214,0,127,122,127
6215,0,127,122,127
6216,0,127,122,127
6217,0,127,122,127
6218,0,127,122,127
6219,0,127,122,127
6220,0,127,122,127
6221,0,127,122,127
6222,0,127,122,127
6223,0,127,122,127
6224,0,127,122,127
6225,0,127,122,127
6226,0,127,122,127
6227,0,127,122,127
6228,0,127,122,127
6229,0,127,122,127
6230,0,127,122,127
6231,0,127,122,127
6232,0,127,122,127
6233,0,127,122,127
6234,0,127,122,127
6235,0,127,122,127
6236,0,127,122,127
6237,0,127,122,127
6238,0,127,122,127
6239,0,127,122,127
6240,0,127,122,127
6241,0,127,122,127
6242,0,127,122,127
6243,0,127,122,127
6244,0,127,122,127
6245,0,127,122,127
6246,0,127,122,127
6247,0,127,122,127
6248,0,127,122,127
6249,0,127,122,127
6250,0,127,122,127
6251,0,127,122,127
6252,0,127,122,127
6253,0,127,122,127
6254,0,127,122,127
6255,0,127,122,127
6256,0,127,122,127
6257,0,127,122,127
6258,0,127,122,127
6259,0,127,122,127
6260,0,127,122,127
6261,0,127,122,127
6262,0,127,122,127
6263,0,127,122,127
6264,0,127,122,127
6265,0,127,122,127
6266,0,127,122,127
6267,0,127,122,127
6268,0,127,122,127
6269,0,127,122,127
6270,0,127,122,127
6271,0,127,122,127
6272,0,127,122,127
6273,0,127,122,127
6274,0,127,122,127
6275,0,127,122,127
6276,0,127,122,127
6277,0,127,122,127
6278,0,127,122,127
6279,0,127,122,127
6280,0,127,122,127
6281,0,127,122,127
6282,0,127,122,127
6283,0,127,122,127
6284,0,127,122,127
6285,0,127,122,127
6286,0,127,122,127
6287,0,127,122,127
6288,0,127,122,127
6289,0,127,122,127
6290,0,127,122,127
6291,0,127,122,127
6292,0,127,122,127
6293,0,127,122,127
6294,0,127,122,127
6295,0,127,122,127
6296,0,127,122,127
6297,0,127,122,127
6298,0,127,122,127
6299,0,127,122,127
6300,0,127,122,127
6301,0,127,122,127
6302,0,127,122,127
6303,0,127,122,127
6304,0,127,122,127
6305,0,127,122,127
6306,0,127,122,127
6307,0,127,122,127
6308,0,127,122,127
6309,0,127,122,127
6310,0,127,122,127
6311,0,127,122,127
6312,0,127,122,127
6313,0,127,122,127
6314,0,127,122,127
6315,0,127,122,127
6316,0,127,122,127
6317,0,127,122,127
6318,0,127,122,127
6319,0,127,122,127
6320,0,127,122,127
6321,0,127,122,127
6322,0,127,122,127
6323,0,127,122,127
6324,0,127,122,127
6325,0,127,122,127
6326,0,127,122,127
6327,0,127,122,127
6328,0,127,122,127
6329,0,127,122,127
6330,0,127,122,127
6331,0,127,122,127
6332,0,127,122,127
6333,0,127,122,127
6334,0,127,122,127
6335,0,127,122,127
6336,0,127,122,127
6337,0,127,122,127
6338,0,127,122,127
6339,0,127,122,127
6340,0,127,122,127
6341,0,127,122,127
6342,0,127,122,127
6343,0,127,122,127
6344,0,127,122,127
6345,0,127,122,127
6346,0,127,122,127
6347,0,127,122,127
6348,0,127,122,127
6349,0,127,122,127
6350,0,127,122,127
6351,0,127,122,127
6352,0,127,122,127
6353,0,127,122,127
6354,0,127,122,127
6355,0,127,122,127
6356,0,127,122,127
6357,0,127,122,127
6358,0,127,122,127
6359,0,127,122,127
6360,0,127,122,127
6361,0,127,122,127
6362,0,127,122,127
6363,0,127,122,127
6364,0,127,122,127
6365,0,127,122,127
6366,1,127,122,127
6367,2,127,122,127
6368,2,127,122,127
6369,5,127,122,127
6370,7,127,122,127
6371,7,127,122,127
6372,11,127,122,127
6373,14,127,122,127
6374,14,127,122,127
6375,17,127,122,127
6376,22,127,122,127
6377,22,127,122,127
6378,27,127,122,127
6379,34,127,122,127
6380,34,127,122,127
6381,38,127,122,127
6382,38,127,122,127
6383,38,127,122,127
6384,43,127,122,127
6385,46,127,122,127
6386,46,127,122,127
6387,48,127,122,127
6388,53,127,122,127
6389,53,127,122,127
6390,60,127,122,127
6391,65,127,122,127
6392,65,127,122,127
6393,70,127,122,127
6394,74,127,122,127
6395,74,127,122,127
6396,78,127,122,127
6397,82,127,122,127
6398,82,127,122,127
6399,85,127,122,127
6400,89,127,122,127
6401,89,127,122,127
6402,94,127,122,127
6403,99,127,122,127
6404,99,127,122,127
6405,99,127,122,127
6406,107,127,122,127
6407,107,127,122,127
6408,107,127,122,127
6409,111,127,122,127
6410,111,127,122,127
6411,113,127,122,127
6412,114,127,122,127
6413,114,127,122,127
6414,119,127,122,127
6415,123,127,122,127
6416,123,127,122,127
6417,126,127,122,127
6418,127,127,122,127
6419,127,127,122,127
6420,127,127,122,127
6421,127,127,122,127
6422,127,127,122,127
6423,127,127,122,127
6424,127,127,122,127
6425,127,127,122,127
6426,127,127,122,127
6427,127,127,122,127
6428,127,127,122,127
6429,127,127,122,127
6430,127,127,122,127
6431,127,127,122,127
6432,127,127,122,127
6433,127,127,122,127
6434,127,127,122,127
6435,127,127,122,127
6436,127,127,122,127
6437,127,127,122,127
6438,127,127,122,127
6439,127,127,122,127
6440,127,127,122,127
6441,127,127,122,127
6442,127,127,122,127
6443,127,127,122,127
6444,127,127,122,124
6445,127,127,122,120
6446,127,127,122,120
6447,127,127,122,115
6448,127,127,122,111
6449,127,127,122,111
6450,127,127,122,107
6451,127,127,122,106
6452,127,127,122,106
6453,127,127,122,106
6454,127,127,122,105
6455,127,127,122,105
6456,127,127,122,103
6457,127,127,122,102
6458,127,127,122,102
6459,127,127,122,101
6460,127,127,122,99
6461,127,127,122,99
6462,127,127,122,97
6463,127,127,122,95
6464,127,127,122,95
6465,127,127,122,93
6466,127,127,122,90
6467,127,127,122,90
6468,127,127,122,88
6469,127,127,122,85
6470,127,127,122,85
6471,127,127,122,84
6472,127,127,122,80
6473,127,127,122,80
6474,127,127,122,76
6475,127,127,122,73
6476,127,127,122,73
6477,127,127,122,69
6478,127,127,122,69
6479,127,127,122,69
6480,127,127,122,67
6481,127,127,122,64
6482,127,127,122,64
6483,127,127,122,60
6484,123,127,122,55
6485,123,127,122,55
6486,120,127,122,49
6487,116,127,122,44
6488,116,127,122,44
6489,114,127,122,39
6490,111,127,122,35
6491,111,127,122,35
6492,110,127,122,30
6493,107,127,122,26
6494,107,127,122,26
6495,106,127,122,23
6496,106,127,122,19
6497,106,127,122,19
6498,105,127,122,17
6499,105,127,122,15
6500,105,127,122,15
6501,105,127,122,15
6502,99,127,122,14
6503,99,127,122,14
6504,99,127,122,14
6505,97,127,122,14
6506,97,127,122,14
6507,92,127,122,14
6508,86,127,122,14
6509,86,127,122,14
6510,81,127,122,13
6511,76,127,122,13
6512,76,127,122,13
6513,72,127,122,13
6514,70,127,122,13
6515,70,127,122,13
6516,70,127,122,13
6517,70,127,122,13
6518,70,127,122,13
6519,70,127,122,13
6520,70,127,122,13
6521,70,127,122,13
6522,70,127,122,13
6523,70,127,122,13
6524,70,127,122,13
6525,70,127,122,13
6526,69,127,124,13
6527,69,127,124,13
6528,69,127,124,13
6529,69,127,126,13
6530,69,127,126,13
6531,68,127,127,13
6532,68,127,127,13
6533,68,127,127,13
6534,68,127,127,13
6535,67,127,127,13
6536,67,127,127,13
6537,65,127,127,13
6538,64,127,127,13
6539,64,127,127,13
6540,64,127,127,13
6541,64,127,127,13
6542,64,127,127,13
6543,64,127,127,13
6544,64,127,127,13
6545,64,127,127,13
6546,64,127,127,13
6547,64,127,127,13
6548,64,127,127,13
6549,64,127,127,13
6550,64,127,127,13
6551,64,127,127,13
6552,64,127,127,13
6553,64,127,127,13
6554,64,127,127,13
6555,64,127,127,13
6556,64,127,127,13
6557,64,127,127,13
6558,64,127,127,13
6559,64,127,127,13
6560,64,127,127,13
6561,64,127,127,13
6562,65,127,127,13
6563,65,127,127,13
6564,65,127,127,13
6565,65,127,127,13
6566,65,127,127,13
6567,65,127,127,13
6568,65,127,127,13
6569,65,127,127,13
6570,67,127,127,13
6571,69,127,127,13
6572,69,127,127,13
6573,77,127,127,13
6574,77,127,127,13
6575,77,127,127,13
6576,86,127,127,13
6577,95,127,127,13
6578,95,127,127,13
6579,101,127,127,13
6580,106,127,127,13
6581,106,127,127,13
6582,111,127,127,13
6583,113,127,127,13
6584,113,127,127,13
6585,116,127,127,13
6586,119,127,127,13
6587,119,127,127,13
6588,122,127,127,13
6589,126,127,127,13
6590,126,127,127,13
6591,127,127,127,13
6592,127,127,127,13
6593,127,127,127,13
6594,127,127,127,13
6595,127,127,127,13
6596,127,127,127,13
6597,127,127,127,13
6598,127,127,127,13
6599,127,127,127,13
6600,127,127,127,13
6601,127,127,127,13
6602,127,127,127,13
6603,127,127,127,13
6604,127,127,127,13
6605,127,127,127,13
6606,127,127,127,14
6607,127,127,127,14
6608,127,127,127,14
6609,127,127,127,13
6610,127,127,127,14
6611,127,127,127,14
6612,124,127,127,14
6613,122,127,127,14
6614,122,127,127,14
6615,120,127,127,14
6616,118,127,127,14
6617,118,127,127,14
6618,115,127,127,14
6619,113,127,127,14
6620,113,127,127,14
6621,111,127,127,14
6622,111,127,127,14
6623,111,127,127,14
6624,110,127,127,14
6625,110,127,127,14
6626,110,127,127,14
6627,110,127,127,14
6628,110,127,127,14
6629,110,127,127,14
6630,110,127,127,15
6631,110,127,127,18
6632,110,127,127,18
6633,110,127,134,23
6634,110,127,139,26
6635,110,127,139,26
6636,109,127,145,28
6637,106,127,151,31
6638,106,127,151,31
6639,105,127,155,35
6640,101,127,160,39
6641,101,127,160,39
6642,98,127,166,44
6643,90,127,174,49
6644,90,127,174,49
6645,90,127,174,49
6646,78,127,184,61
6647,78,127,184,61
6648,78,127,184,61
6649,73,127,185,65
6650,73,127,185,65
6651,73,127,185,65
6652,72,127,185,67
6653,72,127,185,67
6654,70,127,184,68
6655,70,127,181,72
6656,70,127,181,72
6657,68,127,177,76
6658,67,127,170,81
6659,67,127,170,81
6660,64,127,164,86
6661,63,127,155,93
6662,63,127,155,93
6663,63,127,144,98
6664,63,127,135,107
6665,63,127,135,107
6666,63,127,127,122
6667,63,127,127,127
6668,63,127,127,127
6669,63,127,127,127
6670,63,127,127,127
6671,63,127,127,127
6672,61,127,120,127
6673,57,127,122,127
6674,57,127,122,127
6675,51,127,122,127
6676,42,127,122,127
6677,42,127,122,127
6678,31,127,122,127
6679,21,127,122,127
6680,21,127,122,127
6681,11,127,122,127
6682,3,127,122,127
6683,3,127,122,127
6684,1,127,122,127
6685,0,127,122,127
6686,0,127,122,127
6687,0,127,120,127
6688,0,127,120,136
6689,0,127,120,136
6690,0,127,120,156
6691,0,127,120,169
6692,0,127,120,169
6693,0,127,120,173
6694,0,127,120,173
6695,0,127,120,173
6696,0,127,120,173
6697,0,127,120,173
6698,0,127,120,173
6699,0,127,120,173
6700,0,127,120,178
6701,0,127,120,178
6702,0,127,120,191
6703,0,127,120,197
6704,0,127,120,197
6705,0,127,120,197
6706,0,127,120,197
6707,0,127,120,197
6708,0,127,120,182
6709,0,127,120,156
6710,0,127,120,156
6711,0,127,120,127
6712,0,127,120,127
6713,0,127,120,127
6714,0,127,120,127
6715,0,127,120,127
