1597,0,127,127,127
1598,0,127,127,127
1599,0,127,127,127
1600,0,127,127,127
1601,0,127,127,127
1602,0,127,127,127
1603,0,127,127,127
1604,0,127,127,127
1605,0,127,127,127
1606,0,127,127,127
1607,0,127,127,127
1608,0,127,127,127
1609,0,127,127,127
1610,0,127,127,127
1611,0,127,127,127
1612,0,127,127,127
1613,0,127,127,127
1614,0,127,127,127
1615,0,127,127,127
1616,0,127,127,127
1617,0,127,127,127
1618,0,127,127,127
1619,0,127,127,127
1620,0,127,127,127
1621,0,127,127,127
1622,0,127,127,127
1623,0,127,127,127
1624,0,127,127,127
1625,0,127,127,127
1626,0,127,127,127
1627,0,127,127,127
1628,0,127,127,127
1629,1,127,127,127
1630,1,127,127,127
1631,1,127,127,127
1632,1,127,127,127
1633,1,127,127,127
1634,1,127,127,127
1635,1,127,127,127
1636,1,127,127,127
1637,1,127,127,127
1638,1,127,127,127
1639,1,127,127,127
1640,1,127,127,127
1641,1,127,127,127
1642,1,127,127,127
1643,1,127,127,127
1644,0,127,127,127
1645,0,127,127,127
1646,0,127,127,127
1647,0,127,127,127
1648,0,127,127,127
1649,0,127,127,127
1650,0,127,127,127
1651,0,127,127,127
1652,0,127,127,127
1653,0,127,127,127
1654,0,127,127,127
1655,0,127,127,127
1656,0,127,127,127
1657,0,127,127,127
1658,0,127,127,127
1659,0,127,127,127
1660,0,127,127,127
1661,0,127,127,127
1662,0,127,127,127
1663,0,127,127,127
1664,0,127,127,127
1665,0,127,127,127
1666,0,127,127,127
1667,0,127,127,127
1668,0,127,127,127
1669,0,127,127,127
1670,0,127,127,127
1671,0,127,127,127
1672,0,127,127,127
1673,0,127,127,127
1674,0,127,127,127
1675,0,127,127,127
1676,0,127,127,127
1677,0,127,127,127
1678,0,127,127,127
1679,0,127,127,127
1680,0,127,127,127
1681,0,127,127,127
1682,0,127,127,127
1683,0,127,127,127
1684,0,127,127,127
1685,0,127,127,127
1686,0,127,127,127
1687,0,127,127,127
1688,0,127,127,127
1689,0,127,127,127
1690,0,127,127,127
1691,0,127,127,127
1692,0,127,127,127
1693,0,127,127,127
